topic_id;tokens1_19;match;ngramms;profondeur;BT1;MT;Domain;COMMENTAIRES
EU_en_Pres3-100_87;;;;;;;;
EU_en_Pres3-100_88;products|designation|de|transport|tariff|described|certify|litres|alcohol|hectolitres|considered|community|holding|containers|NA|NA|NA|NA|NA;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres3-100_88;;designer;1;2;communications industry;MT 3226 communications;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres3-100_88;;tariff;1;3;fixing of prices;MT 2451 prices;24 FINANCE;
EU_en_Pres3-100_88;;alcohol;1;3;alcoholic beverage;MT 6021 beverages and sugar;60 AGRI-FOODSTUFFS;
EU_en_Pres3-100_88;;container;1;3;carriage of goods;MT 4811 organisation of transport;48 TRANSPORT;
EU_en_Pres3-100_88;;;;;;;;
EU_en_Pres3-100_88;;;;;;;;
EU_en_Pres3-100_89;il|iii|account|ot|es|cf|iv|en|st|de|ion|le|er|te|NA|NA|NA|NA|NA;accounting;1;1;accounting;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres3-100_90;proposal|parliament|legal|business|second|respect|paragraph|guarantee|expenses|eec|credit|person|assistance|laws|NA|NA|NA|NA|NA;proposal ;1;3;drafting of EU law;MT 1011 European Union law;10 EUROPEAN UNION;
EU_en_Pres3-100_90;;parliament;1;1;parliament;MT 0421 parliament;04 POLITICS;
EU_en_Pres3-100_90;;legality;1;2;political philosophy;MT 0406 political framework;04 POLITICS;
EU_en_Pres3-100_90;;guarantee;1;3;contract;MT 1211 civil law;12 LAW;
EU_en_Pres3-100_90;;EEC;1;2;European Communities;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres3-100_90;;credit;1;1;credit;MT 2416 financial institutions and credit;24 FINANCE;
EU_en_Pres3-100_90;;personality;1;3;psychology;MT 3611 humanities;36 SCIENCE;
EU_en_Pres3-100_90;;assistant;1;3;European official;MT 1006 EU institutions and European civil service;10 EUROPEAN UNION;
EU_en_Pres3-100_90;;law;1;1;law;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres3-100_90;;;;;;;;
EU_en_Pres3-100_91;imports|printing|writing|protocol|products|agreement|customs|ceiling|duties|paperboard|tariff|wood|commission|pulp|NA|NA|NA|NA|NA;import;1;2;trading operation;MT 2016 trade;20 TRADE;
EU_en_Pres3-100_91;;printing;1;3;book trade;MT 3226 communications;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres3-100_91;;Protocol ;1;2;European treaties;MT 1011 European Union law;10 EUROPEAN UNION;
EU_en_Pres3-100_91;;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres3-100_91;;agreement ;1;2;EU relations;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres3-100_91;;customs;1;2;customs regulations;MT 2011 tariff policy;20 TRADE;
EU_en_Pres3-100_91;;paperboard;1;3;pulp and paper industry;MT 6836 wood industry;68 INDUSTRY;
EU_en_Pres3-100_91;;tariff;1;3;fixing of prices;MT 2451 prices;24 FINANCE;
EU_en_Pres3-100_91;;pulp;1;3;pulp and paper industry;MT 6836 wood industry;68 INDUSTRY;
EU_en_Pres3-100_91;;;;;;;;
EU_en_Pres3-100_92;european|communities|agreement|relations|external|note|additional|government|protocol|honour|commission|refer|opportunity|renew|NA|NA|NA|NA|NA;Europeanism;1;3;European integration;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres3-100_92;;agreement ;1;2;EU relations;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres3-100_92;;government;1;2;executive body;MT 0436 executive power and public service;04 POLITICS;
EU_en_Pres3-100_92;;Protocol ;1;2;European treaties;MT 1011 European Union law;10 EUROPEAN UNION;
EU_en_Pres3-100_92;;honour;1;2;social life;MT 2826 social affairs;28 SOCIAL QUESTIONS;
EU_en_Pres3-100_92;;Community relations;2;1;Community relations;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres3-100_92;;;;;;;;
EU_en_Pres3-100_93;licence|licences|zone|community|species|point|annex|catches|flag|fisheries|flying|fishery|commission|quantity|NA|NA|NA|NA|NA;flag;1;3;cultural heritage;MT 2831 culture and religion;28 SOCIAL QUESTIONS;
EU_en_Pres3-100_93;;fisheries;1;1;fisheries;MT 5641 fisheries;56 AGRICULTURE, FORESTRY AND FISHERIES;
EU_en_Pres3-100_93;;fisheries;1;1;fisheries;MT 5641 fisheries;56 AGRICULTURE, FORESTRY AND FISHERIES;
EU_en_Pres3-100_93;;;;;;;;
EU_en_Pres3-100_94;directive|amended|portuguese|june|decision|july|december|Portugal|laying|accession|marketing|delegation|acts|rules|NA|NA|NA|NA|NA;directive;1;4;regulation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres3-100_94;;amendment;1;2;legislative procedure;MT 0426 parliamentary proceedings;04 POLITICS;
EU_en_Pres3-100_94;;decision;1;4;regulation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres3-100_94;;Portugal;1;2;Southern Europe;MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres3-100_94;;marketing;1;1;marketing;MT 2031 marketing;20 TRADE;
EU_en_Pres3-100_94;;ruling;1;1;ruling;MT 1221 justice;12 LAW;
EU_en_Pres3-100_94;;;;;;;;
EU_en_Pres3-100_95;machines|steel|apparatus|metal|iron|example|electric|falling|articles|weighing|base|exceeding|plates|tariff|NA|NA|NA|NA|NA;steel;1;3;iron and steel product;MT 6816 iron, steel and other metal industries;68 INDUSTRY;
EU_en_Pres3-100_95;;metals;1;1;metals;MT 6816 iron, steel and other metal industries;68 INDUSTRY;
EU_en_Pres3-100_95;;iron;1;3;ferrous metal;MT 6816 iron, steel and other metal industries;68 INDUSTRY;
EU_en_Pres3-100_95;;electricity;1;2;electrical industry;MT 6621 electrical and nuclear industries;66 ENERGY;
EU_en_Pres3-100_95;;plate;1;3;flat product;MT 6411 technology and technical regulations;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres3-100_95;;tariff;1;3;fixing of prices;MT 2451 prices;24 FINANCE;
EU_en_Pres3-100_95;;;;;;;;
EU_en_Pres3-100_96;payments|special|Ireland|will|net|figure|amount|budget|civil|salaries|service|financing|servants|compensatory|NA|NA|NA|NA|NA;payment;1;2;management accounting;MT 4026 accounting;40 BUSINESS AND COMPETITION;
EU_en_Pres3-100_96;;Ireland;1;2;Western Europe;MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography;72 GEOGRAPHY;
EU_en_Pres3-100_96;;will;1;3;transfer of property;MT 1211 civil law;12 LAW;
EU_en_Pres3-100_96;;budget;1;2;budget policy;MT 2436 public finance and budget policy;24 FINANCE;
EU_en_Pres3-100_96;;civilization;1;2;culture;MT 2831 culture and religion;28 SOCIAL QUESTIONS;
EU_en_Pres3-100_96;;salary;1;2;remuneration of work;MT 4421 personnel management and staff remuneration;44 EMPLOYMENT AND WORKING CONDITIONS;
EU_en_Pres3-100_96;;service;1;2;goods and services;MT 2026 consumption;20 TRADE;
EU_en_Pres3-100_96;;financing;1;1;financing;MT 2426 financing and investment;24 FINANCE;
EU_en_Pres3-100_96;;servant ;1;2;European civil service;MT 1006 EU institutions and European civil service;10 EUROPEAN UNION;
EU_en_Pres3-100_96;;;;;;;;
EU_en_Pres3-100_97;products|transitional|will|countries|delegation|vis|period|portuguese|statement|measures|arrangements|negotiations|commission|position|NA|NA|NA|NA|NA;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres3-100_97;;transit;1;2;destination of transport;MT 4811 organisation of transport;48 TRANSPORT;
EU_en_Pres3-100_97;;will;1;3;transfer of property;MT 1211 civil law;12 LAW;
EU_en_Pres3-100_97;;in country;2;4;euro area;MT 2406 monetary relations;24 FINANCE;
EU_en_Pres3-100_97;;periodical;1;2;document;MT 3221 documentation;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres3-100_97;;;;;;;;
EU_en_Pres3-100_98;investment|infrastructure|grants|assistance|regions|development|total|investments|commission|quota|areas|policy|programmes|industry|NA|NA|NA|NA|NA;investment;1;1;investment;MT 2426 financing and investment;24 FINANCE;
EU_en_Pres3-100_98;;assistant;1;3;European official;MT 1006 EU institutions and European civil service;10 EUROPEAN UNION;
EU_en_Pres3-100_98;;region;1;2;regional and local authorities;MT 0436 executive power and public service;04 POLITICS;
EU_en_Pres3-100_98;;investment;1;1;investment;MT 2426 financing and investment;24 FINANCE;
EU_en_Pres3-100_98;;quota;1;3;non-tariff barrier;MT 2021 international trade;20 TRADE;
EU_en_Pres3-100_98;;programmer;1;2;computer systems;MT 3236 information technology and data processing;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres3-100_98;;industrialization;1;2;industrial policy;MT 6806 industrial structures and policy;68 INDUSTRY;
EU_en_Pres3-100_98;;regional investment;2;2;investment;MT 2426 financing and investment;24 FINANCE;
EU_en_Pres3-100_98;;investment policy;2;2;investment;MT 2426 financing and investment;24 FINANCE;
EU_en_Pres3-100_98;;;;;;;;
EU_en_Pres3-100_99;materials|components|petrol|technical|ignition|engines|devices|oil|manufacturers|type|substitute|annex|cars|production|NA|NA|NA|NA|NA;petrol;1;4;motor fuel;MT 6616 oil industry;66 ENERGY;
EU_en_Pres3-100_99;;engineer;1;2;technical profession;MT 6806 industrial structures and policy;68 INDUSTRY;
EU_en_Pres3-100_99;;car;1;4;vehicle fleet;MT 4816 land transport;48 TRANSPORT;
EU_en_Pres3-100_99;;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres3-100_99;;;;;;;;
EU_en_Pres3-50_0;including|apparatus|parts|products|articles|heading|electrical|duty|falling|community|ii|materials|machines|electric|rate|andere|example|weighing|air;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres3-50_0;;heading;1;3;information analysis;MT 3221 documentation;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres3-50_0;;electricity;1;2;electrical industry;MT 6621 electrical and nuclear industries;66 ENERGY;
EU_en_Pres3-50_0;;electricity;1;2;electrical industry;MT 6621 electrical and nuclear industries;66 ENERGY;
EU_en_Pres3-50_0;;rates;1;2;tax on income;MT 2446 taxation;24 FINANCE;
EU_en_Pres3-50_0;;air;1;2;physical environment;MT 5211 natural environment;52 ENVIRONMENT;
EU_en_Pres3-50_0;;;;;;;;
EU_en_Pres3-50_1;agreement|community|european|protocol|economic|republic|council|article|letters|exchange|contracting|parties|force|form|will|unchanged|negotiations|government|communities;agreement ;1;2;EU relations;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres3-50_1;;Europeanism;1;3;European integration;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres3-50_1;;Protocol ;1;2;European treaties;MT 1011 European Union law;10 EUROPEAN UNION;
EU_en_Pres3-50_1;;economics;1;2;social sciences;MT 3611 humanities;36 SCIENCE;
EU_en_Pres3-50_1;;republic;1;2;political system;MT 0406 political framework;04 POLITICS;
EU_en_Pres3-50_1;;letter;1;2;document;MT 3221 documentation;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres3-50_1;;contract;1;2;civil law;MT 1211 civil law;12 LAW;
EU_en_Pres3-50_1;;form;1;2;document;MT 3221 documentation;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres3-50_1;;will;1;3;transfer of property;MT 1211 civil law;12 LAW;
EU_en_Pres3-50_1;;government;1;2;executive body;MT 0436 executive power and public service;04 POLITICS;
EU_en_Pres3-50_1;;economic agreement;2;2;international agreement;MT 0806 international affairs;08 INTERNATIONAL RELATIONS;
EU_en_Pres3-50_1;;contractual agreement;2;2;civil law;MT 1211 civil law;12 LAW;
EU_en_Pres3-50_1;;European Communities;2;1;European Communities;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres3-50_1;;;;;;;;
EU_en_Pres3-50_2;training|fund|people|young|social|employment|vocational|operations|applications|assistance|workers|commission|programmes|member|regions|persons|priority|women|aid;train;1;3;rail transport;MT 4816 land transport;48 TRANSPORT;
EU_en_Pres3-50_2;;fund ;1;3;EU financial instrument;MT 1021 EU finance;10 EUROPEAN UNION;
EU_en_Pres3-50_2;;socialism;1;2;political ideology;MT 0406 political framework;04 POLITICS;
EU_en_Pres3-50_2;;employer;1;2;labour market;MT 4411 labour market;44 EMPLOYMENT AND WORKING CONDITIONS;
EU_en_Pres3-50_2;;assistant;1;3;European official;MT 1006 EU institutions and European civil service;10 EUROPEAN UNION;
EU_en_Pres3-50_2;;worker ;1;2;labour force;MT 4411 labour market;44 EMPLOYMENT AND WORKING CONDITIONS;
EU_en_Pres3-50_2;;programmer;1;2;computer systems;MT 3236 information technology and data processing;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres3-50_2;;region;1;2;regional and local authorities;MT 0436 executive power and public service;04 POLITICS;
EU_en_Pres3-50_2;;personality;1;3;psychology;MT 3611 humanities;36 SCIENCE;
EU_en_Pres3-50_2;;women;1;3;distribution by sex;MT 2816 demography and population;28 SOCIAL QUESTIONS;
EU_en_Pres3-50_2;;AIDS;1;4;sexually transmitted disease;MT 2841 health;28 SOCIAL QUESTIONS;
EU_en_Pres3-50_2;;vocational training;2;1;vocational training;MT 4406 employment;44 EMPLOYMENT AND WORKING CONDITIONS;
EU_en_Pres3-50_2;;training of women;3;2;education;MT 3206 education;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres3-50_2;;;;;;;;
EU_en_Pres3-50_3;prices|agricultural|rate|inflation|rates|incomes|agriculture|development|terms|income|national|support|real|increase|Ecu|member|period|price|average;prices;1;1;prices;MT 2451 prices;24 FINANCE;
EU_en_Pres3-50_3;;agriculture;1;3;primary sector;MT 1621 economic structure;16 ECONOMICS;
EU_en_Pres3-50_3;;rates;1;2;tax on income;MT 2446 taxation;24 FINANCE;
EU_en_Pres3-50_3;;inflation;1;2;economic cycle;MT 1611 economic conditions;16 ECONOMICS;
EU_en_Pres3-50_3;;rates;1;2;tax on income;MT 2446 taxation;24 FINANCE;
EU_en_Pres3-50_3;;income;1;1;income;MT 1626 national accounts;16 ECONOMICS;
EU_en_Pres3-50_3;;agriculture;1;3;primary sector;MT 1621 economic structure;16 ECONOMICS;
EU_en_Pres3-50_3;;income;1;1;income;MT 1626 national accounts;16 ECONOMICS;
EU_en_Pres3-50_3;;nationalism;1;2;political ideology;MT 0406 political framework;04 POLITICS;
EU_en_Pres3-50_3;;Ecu;1;2;European currency;MT 2406 monetary relations;24 FINANCE;
EU_en_Pres3-50_3;;periodical;1;2;document;MT 3221 documentation;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres3-50_3;;prices;1;1;prices;MT 2451 prices;24 FINANCE;
EU_en_Pres3-50_3;;support price;2;2;farm prices;MT 2451 prices;24 FINANCE;
EU_en_Pres3-50_3;;;;;;;;
EU_en_Pres3-50_4;aid|programme|food|countries|Ecu|milk|developing|powder|total|programmes|products|budget|funds|tonnes|skimmed|cereals|will|assistance|convention;AIDS;1;4;sexually transmitted disease;MT 2841 health;28 SOCIAL QUESTIONS;
EU_en_Pres3-50_4;;programmer;1;2;computer systems;MT 3236 information technology and data processing;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres3-50_4;;food;1;1;food;MT 2841 health;28 SOCIAL QUESTIONS;
EU_en_Pres3-50_4;;in country;2;4;euro area;MT 2406 monetary relations;24 FINANCE;
EU_en_Pres3-50_4;;Ecu;1;2;European currency;MT 2406 monetary relations;24 FINANCE;
EU_en_Pres3-50_4;;milk;1;2;milk product;MT 6016 processed agricultural produce;60 AGRI-FOODSTUFFS;
EU_en_Pres3-50_4;;programmer;1;2;computer systems;MT 3236 information technology and data processing;32 EDUCATION AND COMMUNICATIONS;
EU_en_Pres3-50_4;;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres3-50_4;;budget;1;2;budget policy;MT 2436 public finance and budget policy;24 FINANCE;
EU_en_Pres3-50_4;;fund ;1;3;EU financial instrument;MT 1021 EU finance;10 EUROPEAN UNION;
EU_en_Pres3-50_4;;cereals;1;1;cereals;MT 6006 plant product;60 AGRI-FOODSTUFFS;
EU_en_Pres3-50_4;;will;1;3;transfer of property;MT 1211 civil law;12 LAW;
EU_en_Pres3-50_4;;assistant;1;3;European official;MT 1006 EU institutions and European civil service;10 EUROPEAN UNION;
EU_en_Pres3-50_4;;aid programme;2;3;aid system;MT 0811 cooperation policy;08 INTERNATIONAL RELATIONS;
EU_en_Pres3-50_4;;food aid;2;2;aid policy;MT 0811 cooperation policy;08 INTERNATIONAL RELATIONS;
EU_en_Pres3-50_4;;development aid;2;2;aid policy;MT 0811 cooperation policy;08 INTERNATIONAL RELATIONS;
EU_en_Pres3-50_4;;aid programme;2;3;aid system;MT 0811 cooperation policy;08 INTERNATIONAL RELATIONS;
EU_en_Pres3-50_4;;production aid;2;2;economic support;MT 1606 economic policy;16 ECONOMICS;
EU_en_Pres3-50_4;;;;;;;;
EU_en_Pres3-50_5;energy|oil|projects|gas|coal|heat|community|electricity|demonstration|toe|project|heating|solar|investment|year|production|natural|fuels|consumption;gas;1;3;fuel;MT 6606 energy policy;66 ENERGY;
EU_en_Pres3-50_5;;coal;1;2;coal industry;MT 6611 coal and mining industries;66 ENERGY;
EU_en_Pres3-50_5;;heating;1;2;building services;MT 6831 building and public works;68 INDUSTRY;
EU_en_Pres3-50_5;;electricity;1;2;electrical industry;MT 6621 electrical and nuclear industries;66 ENERGY;
EU_en_Pres3-50_5;;heating;1;2;building services;MT 6831 building and public works;68 INDUSTRY;
EU_en_Pres3-50_5;;investment;1;1;investment;MT 2426 financing and investment;24 FINANCE;
EU_en_Pres3-50_5;;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres3-50_5;;naturalization;1;3;nationality;MT 1231 international law;12 LAW;
EU_en_Pres3-50_5;;fuel;1;2;energy industry;MT 6606 energy policy;66 ENERGY;
EU_en_Pres3-50_5;;consumption;1;1;consumption;MT 2026 consumption;20 TRADE;
EU_en_Pres3-50_5;;solar energy;2;2;soft energy;MT 6626 soft energy;66 ENERGY;
EU_en_Pres3-50_5;;energy production;2;3;energy audit;MT 6606 energy policy;66 ENERGY;
EU_en_Pres3-50_5;;;;;;;;
EU_en_Pres3-50_6;quotas|leather|products|articles|subject|textile|including|category|rubber|outer|december|imports|decision|gloves|uppers|lists|fabric|eec|flax;quota;1;3;non-tariff barrier;MT 2021 international trade;20 TRADE;
EU_en_Pres3-50_6;;leather;1;2;leather industry;MT 6841 leather and textile industries;68 INDUSTRY;
EU_en_Pres3-50_6;;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres3-50_6;;import;1;2;trading operation;MT 2016 trade;20 TRADE;
EU_en_Pres3-50_6;;decision;1;4;regulation;MT 1206 sources and branches of the law;12 LAW;
EU_en_Pres3-50_6;;fabric;1;2;textile industry;MT 6841 leather and textile industries;68 INDUSTRY;
EU_en_Pres3-50_6;;EEC;1;2;European Communities;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres3-50_6;;flax;1;2;textile plant;MT 6006 plant product;60 AGRI-FOODSTUFFS;
EU_en_Pres3-50_6;;leather production;2;1;leather production;MT 6841 leather and textile industries;68 INDUSTRY;
EU_en_Pres3-50_6;;;;;;;;
EU_en_Pres3-50_7;community|republic|protocol|european|agreement|mission|communities|general|directorate|additional|products|relations|external|note|hellenic|accession|government|commission|honour;republic;1;2;political system;MT 0406 political framework;04 POLITICS;
EU_en_Pres3-50_7;;Protocol ;1;2;European treaties;MT 1011 European Union law;10 EUROPEAN UNION;
EU_en_Pres3-50_7;;Europeanism;1;3;European integration;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres3-50_7;;agreement ;1;2;EU relations;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres3-50_7;;production;1;1;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
EU_en_Pres3-50_7;;government;1;2;executive body;MT 0436 executive power and public service;04 POLITICS;
EU_en_Pres3-50_7;;honour;1;2;social life;MT 2826 social affairs;28 SOCIAL QUESTIONS;
EU_en_Pres3-50_7;;European Communities;2;1;European Communities;MT 1016 European construction;10 EUROPEAN UNION;
EU_en_Pres3-50_7;;Community production;2;2;production;MT 6406 production;64 PRODUCTION, TECHNOLOGY AND RESEARCH;
